ref_area.label,indicator.label,source.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
World: Low income,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2017,5.44,,,
World: Low income,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2018,5.34,,,
World: Lower-middle income,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2010,10.75,,,
World: Lower-middle income,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2011,10.96,,,
World: Lower-middle income,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2012,11.36,,,
World: Lower-middle income,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2013,11.36,,,
World: Lower-middle income,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2014,11.45,,,
World: Lower-middle income,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2015,11.62,,,
World: Lower-middle income,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2016,11.66,,,
World: Lower-middle income,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2017,11.74,,,
World: Lower-middle income,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2018,11.81,,,
World: Upper-middle income,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2010,18.76,,,
World: Upper-middle income,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2011,18.87,,,
World: Upper-middle income,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2012,19.06,,,
World: Upper-middle income,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2013,18.77,,,
World: Upper-middle income,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2014,18.62,,,
World: Upper-middle income,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2015,18.18,,,
World: Upper-middle income,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2016,17.79,,,
World: Upper-middle income,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2017,17.43,,,
World: Upper-middle income,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2018,17.37,,,
World: High income,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2010,13.98,,,
World: High income,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2011,13.97,,,
World: High income,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2012,13.86,,,
World: High income,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2013,13.88,,,
World: High income,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2014,13.68,,,
World: High income,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2015,13.65,,,
World: High income,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2016,13.58,,,
World: High income,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2017,13.51,,,
World: High income,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2018,13.44,,,
Africa,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2010,6.72,,,
Africa,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2011,6.49,,,
Africa,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2012,6.61,,,
Africa,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2013,6.62,,,
Africa,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2014,6.67,,,
Africa,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2015,6.72,,,
Africa,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2016,6.71,,,
Africa,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2017,6.78,,,
Africa,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2018,6.77,,,
Americas,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2010,12.2,,,
Americas,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2011,12.04,,,
Americas,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2012,12.11,,,
Americas,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2013,11.93,,,
Americas,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2014,11.9,,,
Americas,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2015,11.84,,,
Americas,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2016,11.54,,,
Americas,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2017,11.49,,,
Americas,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2018,11.42,,,
Arab States,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2010,9.29,,,
Arab States,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2011,9.26,,,
Arab States,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2012,9.15,,,
Arab States,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2013,9.03,,,
Arab States,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2014,8.89,,,
Arab States,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2015,9.01,,,
Arab States,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2016,8.81,,,
Arab States,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2017,8.79,,,
Arab States,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2018,8.8,,,
Asia and the Pacific,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2010,16.68,,,
Asia and the Pacific,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2011,16.99,,,
Asia and the Pacific,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2012,17.33,,,
Asia and the Pacific,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2013,17.19,,,
Asia and the Pacific,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2014,17.05,,,
Asia and the Pacific,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2015,16.82,,,
Asia and the Pacific,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2016,16.61,,,
Asia and the Pacific,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2017,16.34,,,
Asia and the Pacific,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2018,16.32,,,
Europe and Central Asia,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2010,15.04,,,
Europe and Central Asia,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2011,14.96,,,
Europe and Central Asia,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2012,14.83,,,
Europe and Central Asia,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2013,14.69,,,
Europe and Central Asia,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2014,14.75,,,
Europe and Central Asia,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2015,14.64,,,
Europe and Central Asia,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2016,14.62,,,
Europe and Central Asia,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2017,14.69,,,
Europe and Central Asia,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),ILO - ILO Modelled Estimates,2018,14.73,,,
Yemen,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Labour Force Survey,2010,6.6,,,
Yemen,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Labour Force Survey,2014,5.5,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
South Africa,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Quarterly Labour Force Survey,2010,13.34,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
South Africa,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Quarterly Labour Force Survey,2011,13.3,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
South Africa,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Quarterly Labour Force Survey,2012,12.61,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
South Africa,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Quarterly Labour Force Survey,2013,12.22,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
